driver_number,best_lap,avg_lap,avg_st_speed,max_st_speed,avg_i1_speed,avg_i2_speed,laps_count,session_key
12,96.046,98.37780357142857,319.73214285714283,344.0,277.325,270.48214285714283,56,9998
14,99.256,111.50925000000001,277.25,333.0,242.0,230.75,5,9998
16,96.157,97.83357142857143,320.375,345.0,280.48979591836735,271.9107142857143,56,9998
18,96.044,98.67289285714286,316.98214285714283,339.0,274.44444444444446,268.44642857142856,56,9998
22,95.871,99.61550909090909,318.90909090909093,338.0,278.1578947368421,270.7090909090909,55,9998
23,96.254,98.42542857142857,318.0357142857143,338.0,276.9555555555556,271.7142857142857,56,9998
27,97.275,99.55729090909091,311.94545454545454,331.0,277.27272727272725,268.3272727272727,55,9998
30,95.985,98.86541071428572,317.9642857142857,337.0,281.07894736842104,271.55357142857144,56,9998
31,95.74,98.31142857142856,316.64285714285717,341.0,277.97872340425533,270.35714285714283,56,9998
44,95.069,97.87173214285714,317.875,351.0,281.4313725490196,272.5357142857143,56,9998
55,96.779,98.78351785714287,318.57142857142856,336.0,275.54347826086956,269.67857142857144,56,9998
63,95.816,97.61816071428572,319.80357142857144,345.0,279.3478260869565,273.57142857142856,56,9998
81,95.52,97.41791071428572,314.26785714285717,338.0,275.4761904761905,272.51785714285717,56,9998
87,96.363,98.51558928571428,316.5,343.0,278.09302325581393,269.875,56,9998
1,91.041,92.96875471698114,300.0188679245283,306.0,284.72222222222223,299.6981132075472,53,10006
4,91.116,92.99550943396225,300.20754716981133,304.0,282.9189189189189,300.58490566037733,53,10006
5,92.034,94.55360377358491,299.50943396226415,307.0,276.7560975609756,302.8301886792453,53,10006
6,91.317,93.66975471698113,299.6981132075472,306.0,283.75757575757575,300.9622641509434,53,10006
7,92.685,94.50330188679246,296.62264150943395,301.0,276.44117647058823,300.41509433962267,53,10006
10,91.82,94.14266037735848,296.24528301886795,303.0,275.53846153846155,300.6981132075472,53,10006
12,90.965,93.32298113207548,298.92452830188677,304.0,283.55,301.54716981132077,53,10006
14,91.77,94.05324528301887,298.35849056603774,302.0,278.97297297297297,299.8867924528302,53,10006
16,91.469,93.27354716981131,297.3207547169811,303.0,280.3863636363636,300.62264150943395,53,10006
18,92.052,95.00548076923077,298.71153846153845,303.0,279.4390243902439,300.0,52,10006
22,91.871,94.06984905660377,299.8679245283019,303.0,278.875,300.3018867924528,53,10006
23,91.125,93.73130188679245,301.9811320754717,306.0,283.3333333333333,303.52830188679246,53,10006
27,92.572,94.51732075471698,300.50943396226415,305.0,278.57142857142856,302.22641509433964,53,10006
30,92.043,94.53,300.7358490566038,308.0,282.95238095238096,301.92452830188677,53,10006
31,91.967,94.54350943396226,299.60377358490564,304.0,278.44444444444446,300.22641509433964,53,10006
44,91.406,93.52245283018867,298.49056603773585,305.0,280.75,301.4339622641509,53,10006
55,91.106,94.36894339622641,301.6981132075472,309.0,282.625,303.62264150943395,53,10006
63,91.357,93.29762264150943,302.1132075471698,311.0,284.5121951219512,303.45283018867923,53,10006
81,91.039,93.00907547169811,298.8679245283019,309.0,283.64444444444445,302.0943396226415,53,10006
87,92.006,94.00462264150943,298.52830188679246,304.0,277.5365853658537,299.1698113207547,53,10006
1,96.167,101.30217543859649,302.1132075471698,331.0,227.53658536585365,251.91228070175438,57,10014
4,95.728,100.98552631578947,300.8333333333333,330.0,228.5625,241.66666666666666,57,10014
5,98.006,101.87385964912282,303.9423076923077,337.0,227.69565217391303,250.3684210526316,57,10014
6,96.952,101.68964912280703,297.9107142857143,333.0,229.2340425531915,251.68421052631578,57,10014
7,96.682,101.62433333333334,296.4313725490196,325.0,227.1860465116279,249.12280701754386,57,10014
10,96.531,101.32831578947368,289.2916666666667,329.0,227.7659574468085,246.17543859649123,57,10014
12,96.69,101.54005263157896,308.67857142857144,340.0,230.18367346938774,244.28070175438597,57,10014
14,97.906,101.75666666666667,297.7090909090909,331.0,225.70454545454547,245.49122807017545,57,10014
16,96.132,101.04468421052633,291.4583333333333,327.0,226.70454545454547,248.78947368421052,57,10014
18,98.064,101.84649122807018,299.3958333333333,329.0,224.76,242.03508771929825,57,10014
22,97.225,101.48919298245615,301.811320754717,328.0,227.22222222222223,243.47368421052633,57,10014
23,97.141,101.55607017543859,306.76,338.0,227.30434782608697,241.17543859649123,57,10014
27,97.338,101.63859649122806,296.25925925925924,335.0,229.37777777777777,246.98245614035088,57,10014
30,97.38,101.56950877192982,302.8181818181818,337.0,229.44736842105263,245.03508771929825,57,10014
31,97.098,101.47370175438597,296.7358490566038,323.0,230.02083333333334,249.35087719298247,57,10014
44,96.235,101.19098245614035,299.5625,336.0,225.56,248.75438596491227,57,10014
55,96.954,103.48379999999999,299.0,327.0,227.84615384615384,242.57777777777778,46,10014
63,95.518,100.97014035087719,287.1818181818182,315.0,226.7,238.05405405405406,57,10014
81,95.14,100.7009649122807,286.72727272727275,302.0,228.23809523809524,239.140350877193,57,10014
87,97.303,101.53342105263158,304.62,336.0,225.94230769230768,246.05263157894737,57,10014
1,92.28,97.40004,297.38,325.0,283.97297297297297,295.5,50,10022
4,91.778,97.52683999999999,301.28,332.0,287.06976744186045,299.4,50,10022
5,94.447,99.72183673469388,303.9795918367347,335.0,282.5813953488372,297.0612244897959,49,10022
6,93.257,98.68325999999999,309.9,343.0,283.76190476190476,305.02,50,10022
7,93.15,99.72110204081632,306.40816326530614,336.0,284.025,297.9795918367347,49,10022
10,,,,,,,1,10022
12,92.396,98.03914,304.0,330.0,282.5,301.3,50,10022
14,93.009,98.86417999999999,305.9,339.0,282.825,298.92,50,10022
16,92.192,97.50638000000001,303.94,329.0,283.55555555555554,303.26,50,10022
18,92.745,99.44436734693878,299.9387755102041,330.0,282.22857142857146,295.1224489795918,49,10022
22,166.056,166.056,266.0,266.0,266.0,272.0,2,10022
23,93.477,98.67443999999999,311.28,336.0,287.6666666666667,305.94,50,10022
27,93.446,99.42424489795917,304.6530612244898,334.0,280.525,299.44897959183675,49,10022
30,92.998,98.71438,306.78,334.0,284.40909090909093,301.5,50,10022
31,94.309,99.33879999999999,304.06,331.0,282.56410256410254,297.64,50,10022
44,92.6,98.12469999999999,303.72,328.0,284.8837209302326,301.22,50,10022
55,92.466,98.63784,309.04,339.0,285.175,303.66,50,10022
63,92.893,97.88860000000001,305.04,333.0,282.3939393939394,302.86,50,10022
81,92.228,97.34468000000001,301.22,336.0,282.28,299.36,50,10022
87,93.238,98.92732,305.38,335.0,280.78125,299.0,50,10022
1,90.466,93.61621212121213,307.8787878787879,328.0,207.0,182.24242424242425,33,10033
4,89.746,92.76369696969698,308.06060606060606,318.0,207.73076923076923,182.06060606060606,33,10033
5,92.42,102.15142857142858,262.0,307.0,184.2,158.125,8,10033
6,90.971,93.51226470588234,308.05882352941177,326.0,206.0,183.3030303030303,34,10033
10,91.159,94.24488235294118,303.2647058823529,341.0,208.53571428571428,184.24242424242425,34,10033
12,90.795,94.02281818181818,311.3333333333333,320.0,205.2,179.1818181818182,33,10033
14,91.287,94.91554545454547,301.6666666666667,320.0,204.46428571428572,183.8125,33,10033
16,90.461,93.84184848484848,312.24242424242425,332.0,204.52173913043478,181.75757575757575,33,10033
18,91.769,94.6189696969697,310.72727272727275,322.0,206.76,182.9090909090909,33,10033
22,90.964,94.12484848484848,306.27272727272725,316.0,206.42857142857142,182.84848484848484,33,10033
23,90.482,93.72633333333333,314.2121212121212,341.0,206.54166666666666,181.5151515151515,33,10033
27,91.015,94.51563636363636,295.59375,318.0,208.25,184.71875,33,10033
30,91.77,100.32038461538461,287.15384615384613,311.0,209.36363636363637,172.3846153846154,14,10033
31,91.122,94.13073529411766,314.5882352941176,335.0,208.2173913043478,185.45454545454547,34,10033
44,90.562,93.6634705882353,314.57575757575756,338.0,205.74074074074073,183.3939393939394,34,10033
55,90.703,93.99154545454546,317.3939393939394,340.0,203.56,181.15151515151516,33,10033
63,90.318,93.44190909090909,307.3333333333333,322.0,204.88,182.15151515151516,33,10033
81,89.822,92.88521212121212,308.3636363636364,323.0,211.77777777777777,184.03030303030303,33,10033
87,92.68,93.3695,313.0,319.0,209.5,184.66666666666666,5,10033
1,77.988,87.20022222222221,271.8253968253968,300.0,209.0625,250.57142857142858,63,9987
4,78.311,87.29671428571429,276.93650793650795,301.0,207.9245283018868,245.4920634920635,63,9987
5,80.63,87.81277777777778,274.76190476190476,293.0,205.46,243.85714285714286,63,9987
6,79.473,87.57495238095238,274.85714285714283,304.0,205.73684210526315,247.20634920634922,63,9987
10,80.398,87.69684126984127,278.8888888888889,303.0,205.8490566037736,243.85714285714286,63,9987
12,80.62,83.86670454545455,290.1363636363636,298.0,212.0810810810811,252.70454545454547,45,9987
14,79.894,87.63214285714285,276.73015873015873,304.0,206.63636363636363,247.1904761904762,63,9987
16,79.048,87.52869841269842,273.031746031746,297.0,205.7719298245614,245.52380952380952,63,9987
18,80.501,87.72230158730159,273.55555555555554,301.0,205.0612244897959,247.61904761904762,63,9987
22,80.039,87.61738095238096,277.1111111111111,302.0,206.8490566037736,247.3968253968254,63,9987
23,78.289,87.48488888888889,275.6031746031746,298.0,207.05882352941177,246.55555555555554,63,9987
27,80.401,87.67911111111111,271.8253968253968,301.0,202.03508771929825,246.015873015873,63,9987
30,80.473,87.71595238095239,276.984126984127,297.0,209.03773584905662,247.8095238095238,63,9987
31,81.413,83.80477777777777,287.44444444444446,291.0,212.0909090909091,254.85185185185185,28,9987
43,80.345,87.72863492063493,280.9047619047619,304.0,206.15254237288136,245.44444444444446,63,9987
44,78.265,87.4285873015873,273.44444444444446,296.0,204.57894736842104,242.71428571428572,63,9987
55,79.836,87.56244444444445,275.73015873015873,303.0,202.80769230769232,246.53968253968253,63,9987
63,79.733,87.54877777777779,280.8095238095238,304.0,204.80701754385964,249.28571428571428,63,9987
81,78.894,87.40538095238095,275.8888888888889,298.0,207.05769230769232,246.66666666666666,63,9987
87,79.521,87.73374603174602,273.6031746031746,306.0,207.8148148148148,246.015873015873,63,9987
1,74.23,77.62564102564103,275.3205128205128,284.0,198.22535211267606,192.83333333333334,78,9979
4,73.221,77.362,275.5769230769231,286.0,199.80555555555554,193.76923076923077,78,9979
5,74.884,80.29853947368422,275.7105263157895,282.0,188.73529411764707,188.57894736842104,76,9979
6,75.981,79.21203896103897,275.7402597402597,284.0,196.03030303030303,188.36363636363637,77,9979
10,78.054,94.00271428571429,274.0,287.0,171.625,153.75,8,9979
12,73.518,80.56905333333333,276.50666666666666,283.0,186.79166666666666,181.70666666666668,75,9979
14,75.593,80.764,267.2972972972973,278.0,189.6764705882353,183.8918918918919,37,9979
16,74.055,77.40291025641025,276.2564102564103,286.0,200.97101449275362,191.69230769230768,78,9979
18,74.877,80.32348684210527,275.7236842105263,291.0,184.8904109589041,186.6578947368421,76,9979
22,74.913,80.34426315789473,274.9342105263158,284.0,184.66666666666666,183.68421052631578,76,9979
23,74.597,79.55515789473684,274.2236842105263,282.0,191.30555555555554,184.06578947368422,76,9979
27,75.223,80.3394342105263,276.30263157894734,285.0,193.231884057971,185.5921052631579,76,9979
30,75.321,79.23494805194805,276.06493506493507,285.0,190.5211267605634,187.55844155844156,77,9979
31,75.157,79.22481818181818,276.54545454545456,284.0,182.6,189.55844155844156,77,9979
43,75.298,80.15057894736842,276.2368421052632,283.0,185.77464788732394,186.55263157894737,76,9979
44,74.09,78.02037179487179,275.0769230769231,285.0,195.54794520547946,192.3846153846154,78,9979
55,73.988,79.59917105263158,275.92105263157896,281.0,192.0281690140845,185.44736842105263,76,9979
63,73.405,79.84307894736841,277.80263157894734,284.0,189.07042253521126,187.3684210526316,76,9979
81,73.745,77.40994871794871,276.96153846153845,287.0,198.4788732394366,193.07692307692307,78,9979
87,74.855,80.11652631578947,279.6842105263158,285.0,189.74285714285713,187.22368421052633,76,9979
1,77.019,84.69331818181819,302.5263157894737,341.0,262.10169491525426,264.2878787878788,66,9971
4,76.187,84.55321212121211,306.31481481481484,342.0,262.18333333333334,261.1060606060606,66,9971
5,78.297,84.90890909090909,309.5344827586207,341.0,257.49152542372883,256.8939393939394,66,9971
6,77.77,84.75999999999999,303.53061224489795,334.0,257.4918032786885,265.8333333333333,66,9971
10,77.896,84.78154545454547,305.17543859649123,334.0,257.546875,259.1666666666667,66,9971
12,78.255,82.0823962264151,307.02941176470586,331.0,268.15555555555557,272.1666666666667,54,9971
14,78.128,84.84210606060606,306.54545454545456,338.0,256.3968253968254,256.1212121212121,66,9971
16,77.259,84.67786363636363,301.1666666666667,333.0,265.4761904761905,269.4848484848485,66,9971
22,77.998,84.95172727272728,305.94117647058823,341.0,255.58333333333334,261.2121212121212,66,9971
23,80.508,85.3231851851852,310.25,333.0,250.76923076923077,263.8888888888889,28,9971
27,77.575,84.7206212121212,308.2708333333333,341.0,254.88888888888889,261.8484848484849,66,9971
30,79.424,84.90459090909091,309.3636363636364,341.0,257.1166666666667,257.8030303030303,66,9971
31,78.624,85.0138787878788,307.86538461538464,343.0,252.15625,259.22727272727275,66,9971
43,78.353,84.99315151515151,311.52,337.0,255.6451612903226,255.3939393939394,66,9971
44,77.706,84.74833333333333,300.9512195121951,322.0,262.03508771929825,267.0,66,9971
55,79.317,84.96531818181819,312.5357142857143,342.0,253.63492063492063,260.5151515151515,66,9971
63,77.244,84.69418181818182,301.375,335.0,257.2950819672131,263.3030303030303,66,9971
81,75.743,84.51080303030302,301.54,322.0,260.8,259.1818181818182,66,9971
87,78.907,84.94121212121212,306.5098039215686,338.0,259.3833333333333,265.3333333333333,66,9971
1,74.287,78.76262857142858,302.5571428571429,334.0,244.84848484848484,277.6714285714286,70,9963
4,74.229,76.33209090909091,312.469696969697,337.0,247.8846153846154,281.92424242424244,67,9963
5,75.414,80.01476811594203,306.04347826086956,344.0,247.56666666666666,273.6521739130435,69,9963
6,76.292,80.0270579710145,315.1159420289855,340.0,244.5,277.3768115942029,69,9963
10,74.993,80.01608695652173,307.42028985507244,342.0,246.28125,270.7826086956522,69,9963
12,74.455,78.77335714285715,301.9142857142857,332.0,244.25925925925927,277.5285714285714,70,9963
14,75.024,78.91454285714286,308.9,334.0,246.95833333333334,277.4,70,9963
16,74.261,78.80765714285714,304.0571428571429,335.0,245.3469387755102,278.07142857142856,70,9963
18,74.902,80.03252173913043,312.18840579710144,340.0,248.32,278.1014492753623,69,9963
22,75.358,79.97960869565217,309.4492753623188,341.0,245.9016393442623,278.3188405797101,69,9963
23,76.197,78.33860869565217,317.67391304347825,339.0,243.10526315789474,278.8085106382979,47,9963
27,75.372,78.97765714285714,309.22857142857146,341.0,249.83870967741936,275.6,70,9963
30,76.32,78.4281886792453,313.24074074074076,339.0,250.96153846153845,280.6666666666667,54,9963
31,74.593,79.92265217391304,302.3768115942029,335.0,239.4418604651163,274.72463768115944,69,9963
43,76.076,80.00107246376811,301.4492753623188,332.0,247.36065573770492,272.2173913043478,69,9963
44,74.805,78.91301428571428,305.04285714285714,335.0,243.8048780487805,278.57142857142856,70,9963
55,74.389,79.92834782608695,303.5217391304348,332.0,244.34920634920636,274.7536231884058,69,9963
63,74.119,78.75972857142857,299.8142857142857,326.0,242.17460317460316,277.25714285714287,70,9963
81,74.255,78.78884285714285,303.7,336.0,247.32075471698113,277.34285714285716,70,9963
87,75.397,79.95584057971016,311.5507246376812,341.0,243.95081967213116,274.30434782608694,69,9963
1,,,,,316.0,,1,9955
4,68.272,71.82961428571429,291.0571428571429,304.0,291.7169811320755,228.95714285714286,70,9955
5,69.247,72.89757971014492,289.84057971014494,321.0,290.21311475409834,225.44927536231884,69,9955
6,70.204,73.27505797101449,293.72463768115944,315.0,295.67241379310343,220.8840579710145,69,9955
10,70.151,73.34897101449275,291.05797101449275,315.0,293.578125,219.9855072463768,69,9955
12,,,,,311.0,,1,9955
14,69.935,72.89042028985507,298.1159420289855,315.0,298.859375,222.17391304347825,69,9955
16,68.765,72.11254285714286,291.75714285714287,305.0,294.1333333333333,226.04285714285714,70,9955
18,69.214,73.3698115942029,293.92753623188406,316.0,294.4,219.20289855072463,69,9955
22,69.802,73.98692647058823,298.30882352941177,318.0,298.74603174603175,218.41176470588235,68,9955
23,70.641,80.03306666666667,282.6,310.0,281.0769230769231,213.73333333333332,16,9955
27,69.459,72.98318840579711,292.2173913043478,320.0,293.7258064516129,221.768115942029,69,9955
30,69.977,72.79591428571429,288.35714285714283,309.0,291.1166666666667,224.68571428571428,70,9955
31,69.55,73.01560869565218,293.18840579710144,320.0,296.32142857142856,221.56521739130434,69,9955
43,69.621,73.41685507246376,288.3188405797101,307.0,288.4193548387097,220.2753623188406,69,9955
44,68.628,72.24411428571428,291.25714285714287,310.0,292.54545454545456,223.0857142857143,70,9955
55,,,,,,,1,9955
63,69.372,72.7204,293.6857142857143,320.0,295.0169491525424,224.84285714285716,70,9955
81,67.924,71.8687857142857,295.25714285714287,321.0,300.2758620689655,228.52857142857144,70,9955
87,69.96,73.22963768115942,291.07246376811594,315.0,295.265625,221.4927536231884,69,9955
1,90.179,113.32365384615385,285.90384615384613,330.0,269.5833333333333,230.26923076923077,52,9947
4,89.734,112.23253846153845,284.7692307692308,313.0,276.9782608695652,227.23076923076923,52,9947
5,135.712,136.53766666666667,234.33333333333334,267.0,179.75,198.66666666666666,4,9947
6,101.705,127.28052941176469,259.3529411764706,314.0,241.94444444444446,209.52941176470588,18,9947
10,90.751,113.38532692307693,281.71153846153845,334.0,270.80392156862746,225.46153846153845,52,9947
12,99.336,130.41160869565218,244.0,309.0,235.36363636363637,199.47826086956522,24,9947
14,90.353,113.5015576923077,283.4423076923077,335.0,264.8333333333333,229.73076923076923,52,9947
16,90.819,113.85984615384615,277.59615384615387,330.0,274.04,222.5,52,9947
18,92.088,113.3985,284.78846153846155,315.0,267.77777777777777,226.84615384615384,52,9947
22,90.873,115.06550980392157,285.7843137254902,322.0,262.9375,228.1764705882353,51,9947
23,90.047,113.46655769230769,284.59615384615387,332.0,270.921568627451,229.19230769230768,52,9947
27,90.933,112.89815384615385,279.5,322.0,266.4166666666667,228.17307692307693,52,9947
30,,,,,,,1,9947
31,90.818,113.7185,279.0576923076923,334.0,259.78,227.59615384615384,52,9947
43,,,,,,,1,9947
44,90.016,113.00111538461539,277.1730769230769,323.0,275.2173913043478,227.3846153846154,52,9947
55,90.645,113.70686538461538,283.65384615384613,324.0,272.38775510204084,227.92307692307693,52,9947
63,90.869,113.59169230769231,277.1730769230769,330.0,271.42857142857144,228.44230769230768,52,9947
81,89.337,112.36436538461538,282.0192307692308,318.0,262.35714285714283,233.40384615384616,52,9947
87,90.921,113.62013461538461,278.9230769230769,344.0,271.4375,227.28846153846155,52,9947
1,106.096,116.92645454545455,303.0,316.0,299.1290322580645,194.11363636363637,44,9939
4,105.257,116.50813636363637,291.0,317.0,298.5882352941176,192.72727272727272,44,9939
5,106.966,117.7159090909091,294.28125,316.0,299.8421052631579,195.22727272727272,44,9939
6,107.667,119.4406511627907,296.97435897435895,312.0,296.9428571428571,188.97674418604652,43,9939
10,107.177,118.08454545454546,299.0,319.0,306.16129032258067,190.97727272727272,44,9939
12,104.861,118.40204545454544,301.825,318.0,323.3,193.70454545454547,44,9939
14,105.849,118.42940909090909,295.4054054054054,316.0,316.2682926829268,196.36363636363637,44,9939
16,106.174,116.89013636363637,296.25925925925924,316.0,306.4102564102564,192.38636363636363,44,9939
18,107.212,118.24568181818182,295.3142857142857,318.0,312.39473684210526,195.4318181818182,44,9939
22,107.241,118.14454545454545,298.9714285714286,318.0,308.07142857142856,190.6590909090909,44,9939
23,106.813,117.34031818181819,301.4375,315.0,305.8333333333333,192.9318181818182,44,9939
27,105.068,118.10652272727272,298.47222222222223,321.0,309.45,197.95454545454547,44,9939
30,106.649,117.61522727272727,300.27272727272725,315.0,297.3636363636364,192.5,44,9939
31,106.744,118.38597727272727,300.0,319.0,299.55263157894734,192.9318181818182,44,9939
43,106.104,118.59831818181819,301.9117647058824,321.0,314.2857142857143,194.5681818181818,44,9939
44,106.534,117.35520454545454,302.54761904761904,315.0,309.7560975609756,196.3409090909091,44,9939
55,106.073,118.52440909090909,297.79411764705884,315.0,309.06976744186045,197.38636363636363,44,9939
63,106.566,117.2240681818182,302.0833333333333,318.0,313.4054054054054,190.54545454545453,44,9939
81,105.706,116.42906818181818,288.37931034482756,316.0,302.2631578947368,193.38636363636363,44,9939
87,106.709,118.0948409090909,299.7368421052632,321.0,314.0952380952381,194.5,44,9939
1,79.576,82.77532857142857,294.0,311.0,278.6170212765957,245.68571428571428,70,9928
4,79.918,81.73878571428571,289.08620689655174,307.0,273.96363636363634,245.1,70,9928
5,80.705,82.6838,287.1875,303.0,274.0,239.55714285714285,70,9928
6,80.802,83.0449275362319,296.11764705882354,308.0,277.140350877193,241.95652173913044,69,9928
10,81.433,83.5943188405797,294.5098039215686,310.0,275.7586206896552,238.56521739130434,69,9928
12,80.745,83.03302898550726,297.7894736842105,312.0,276.75,242.55072463768116,69,9928
14,80.113,82.58038571428571,284.1951219512195,290.0,273.53846153846155,241.37142857142857,70,9928
16,80.44,82.27345714285714,286.5,305.0,275.8780487804878,246.71428571428572,70,9928
18,80.708,82.71381428571428,291.38775510204084,309.0,275.50943396226415,240.65714285714284,70,9928
22,81.18,83.60373913043479,293.468085106383,312.0,276.8909090909091,242.34782608695653,69,9928
23,80.779,83.47442028985506,291.7758620689655,310.0,273.75471698113205,241.1014492753623,69,9928
27,80.013,83.37604347826087,296.03389830508473,319.0,275.96491228070175,240.7246376811594,69,9928
30,80.457,82.73047142857142,291.01960784313724,304.0,277.0740740740741,241.27142857142857,70,9928
31,81.916,83.57769565217392,291.22,308.0,275.35,239.94202898550725,69,9928
43,80.827,83.60857971014494,290.6458333333333,309.0,274.5344827586207,240.81159420289856,69,9928
44,80.022,83.06517391304348,299.03508771929825,312.0,277.3958333333333,239.2173913043478,69,9928
55,79.79,83.40459420289855,295.7068965517241,316.0,275.5,239.7246376811594,69,9928
63,79.409,82.05101428571429,291.96363636363634,312.0,278.80392156862746,245.75714285714287,70,9928
81,79.412,81.74704285714286,289.54716981132077,315.0,272.43636363636364,245.62857142857143,70,9928
87,81.989,84.16879166666666,291.3888888888889,308.0,273.8,237.58333333333334,49,9928
1,72.921,82.10397222222223,280.9848484848485,306.0,273.90697674418607,253.83333333333334,72,9920
4,72.379,80.764375,281.76785714285717,315.0,278.1111111111111,262.546875,65,9920
5,74.307,82.38595833333333,292.57377049180326,326.0,269.08474576271186,260.55555555555554,72,9920
6,73.327,82.131875,282.03125,311.0,274.78,256.4166666666667,72,9920
10,75.248,82.41591666666666,294.97014925373134,322.0,273.7551020408163,260.7638888888889,72,9920
12,73.48,82.18472222222222,287.828125,328.0,267.8235294117647,260.22222222222223,72,9920
14,73.719,82.24922222222222,296.5571428571429,332.0,274.78333333333336,263.625,72,9920
16,74.557,78.79717307692309,294.7659574468085,320.0,277.2439024390244,267.4230769230769,53,9920
18,73.822,82.21844444444444,288.5762711864407,337.0,270.03225806451616,261.3611111111111,72,9920
22,74.354,82.27463888888889,288.40909090909093,321.0,274.03636363636366,261.9583333333333,72,9920
23,73.687,82.17540277777778,289.74603174603175,327.0,272.77777777777777,259.19444444444446,72,9920
27,74.912,82.36095833333333,291.26984126984127,330.0,272.6190476190476,261.05555555555554,72,9920
30,73.879,82.32420833333333,285.2063492063492,324.0,272.4909090909091,255.34722222222223,72,9920
31,73.986,82.28195833333334,289.27142857142854,335.0,269.3174603174603,256.72222222222223,72,9920
43,73.049,82.28901388888889,291.26153846153846,325.0,271.21153846153845,261.22222222222223,72,9920
44,75.684,76.62777272727273,297.09090909090907,313.0,284.61538461538464,272.90909090909093,23,9920
55,73.808,82.32818055555555,289.2741935483871,323.0,272.8363636363636,264.19444444444446,72,9920
63,73.728,82.16525,288.1290322580645,327.0,269.5576923076923,258.3333333333333,72,9920
81,72.271,82.08565277777778,273.75,301.0,252.02173913043478,248.63888888888889,72,9920
87,73.95,82.21141666666666,297.6029411764706,330.0,271.515625,258.6111111111111,72,9920
1,81.003,83.1068679245283,321.94594594594594,352.0,314.20512820512823,317.24528301886795,53,9912
4,80.901,83.47216981132075,322.6818181818182,340.0,310.5348837209302,313.2830188679245,53,9912
5,82.139,84.20918867924527,326.5111111111111,356.0,317.6585365853659,323.66037735849056,53,9912
6,82.133,84.31350943396227,331.06382978723406,362.0,318.69767441860466,327.62264150943395,53,9912
10,82.185,84.81796153846153,319.9512195121951,338.0,312.09090909090907,315.90384615384613,52,9912
12,81.968,84.14115094339623,330.60869565217394,350.0,317.6511627906977,322.39622641509436,53,9912
14,83.757,86.74391666666666,330.6666666666667,351.0,317.0,325.0,25,9912
16,81.294,83.59192452830189,325.3333333333333,352.0,318.15555555555557,319.0188679245283,53,9912
18,82.164,84.88530769230769,331.6170212765957,345.0,316.275,327.5769230769231,52,9912
22,82.712,84.63237735849056,325.1136363636364,355.0,316.75,323.60377358490564,53,9912
23,81.368,84.06098113207547,334.46,364.0,316.28846153846155,325.8867924528302,53,9912
27,,,,,,,1,9912
30,82.777,84.66035849056604,325.3958333333333,344.0,317.2307692307692,329.60377358490564,53,9912
31,82.892,84.74813461538461,325.1304347826087,346.0,312.3333333333333,324.8269230769231,52,9912
43,82.239,84.84976923076923,319.4054054054054,340.0,309.3720930232558,314.71153846153845,52,9912
44,81.546,83.81296226415094,328.6136363636364,363.0,319.90697674418607,322.0,53,9912
55,81.74,84.32483018867926,334.7692307692308,358.0,317.7755102040816,326.24528301886795,53,9912
63,81.8,83.72756603773584,329.17021276595744,344.0,315.5744680851064,320.54716981132077,53,9912
81,81.245,83.50956603773584,325.04651162790697,353.0,313.6744186046512,315.47169811320754,53,9912
87,81.82,84.41624528301887,328.1489361702128,360.0,317.07142857142856,326.2830188679245,53,9912
1,103.388,109.93817647058823,307.29411764705884,323.0,200.46666666666667,210.54901960784315,51,9904
4,104.155,110.60847058823529,315.2352941176471,333.0,193.06666666666666,200.01960784313727,51,9904
5,104.93,111.2633725490196,311.01960784313724,333.0,189.9787234042553,200.62745098039215,51,9904
6,103.884,110.70274509803922,307.29411764705884,323.0,200.0212765957447,206.09803921568627,51,9904
10,105.492,112.21178,313.32,331.0,187.6304347826087,197.8,50,9904
12,104.091,110.36572549019608,312.4117647058824,329.0,198.48979591836735,200.4313725490196,51,9904
14,105.002,111.48203921568627,311.72549019607845,330.0,190.0204081632653,196.92156862745097,51,9904
16,104.274,110.65862745098039,314.3921568627451,327.0,194.4,199.4313725490196,51,9904
18,105.083,111.82952941176471,309.1372549019608,325.0,188.46808510638297,194.9607843137255,51,9904
22,104.434,110.59982352941176,309.03921568627453,325.0,192.2826086956522,199.15686274509804,51,9904
23,104.152,111.16890196078431,315.01960784313724,333.0,190.84444444444443,202.0392156862745,51,9904
27,104.37,111.51225490196079,311.6666666666667,328.0,190.24489795918367,205.0,51,9904
30,104.531,110.59013725490196,308.6666666666667,326.0,193.64583333333334,199.2941176470588,51,9904
31,105.388,111.45903921568627,312.9019607843137,327.0,185.5744680851064,196.50980392156862,51,9904
43,106.055,112.26144000000001,310.86,326.0,191.30612244897958,197.44,50,9904
44,103.977,110.65080392156862,311.7843137254902,329.0,188.3695652173913,201.15686274509804,51,9904
55,103.972,110.31358823529412,306.6470588235294,321.0,196.46808510638297,200.6078431372549,51,9904
63,103.754,110.22674509803922,310.88235294117646,329.0,200.4255319148936,210.4313725490196,51,9904
81,,,,,188.0,,1,9904
87,104.288,111.27501960784313,314.52941176470586,333.0,186.69565217391303,200.07843137254903,51,9904
1,95.649,97.22853225806452,279.9130434782609,295.0,287.65909090909093,260.8225806451613,62,9896
4,95.555,97.23890322580645,284.56,301.0,290.55102040816325,262.7258064516129,62,9896
5,97.126,99.49786885245902,283.44897959183675,300.0,288.8333333333333,260.7704918032787,61,9896
