session_key,meeting_key,driver_number,position,number_of_laps,dnf,dns,dsq,gap_to_leader,best_time
9646,1251,11,9.0,22,False,False,False,"[0.434, 0.738, 0.905]",81.425
9646,1251,20,10.0,26,False,False,False,"[0.65, 0.7, 0.98]",81.387
9646,1251,10,11.0,18,False,False,False,"[0.602, 0.75, None]",81.437
9646,1251,24,12.0,19,False,False,False,"[0.862, 0.814, None]",81.501
9646,1251,77,13.0,19,False,False,False,"[0.686, 1.044, None]",81.731
9646,1251,22,14.0,16,False,False,False,"[1.123, 1.084, None]",81.771
9646,1251,18,15.0,14,False,False,False,"[0.77, 1.224, None]",81.911
9646,1251,23,16.0,9,False,False,False,"[1.149, None, None]",82.39
9646,1251,30,17.0,10,False,False,False,"[1.17, None, None]",82.411
9646,1251,27,18.0,10,False,False,False,"[1.201, None, None]",82.442
9646,1251,43,19.0,9,False,False,False,"[1.353, None, None]",82.594
9646,1251,31,20.0,10,False,False,False,"[1.473, None, None]",82.714
9658,1252,4,1.0,16,False,False,False,"[0.38, 0.113, 0.0]",82.595
9658,1252,81,2.0,16,False,False,False,"[0.338, 0.214, 0.209]",82.804
9658,1252,55,3.0,16,False,False,False,"[0.185, 0.0, 0.229]",82.824
9658,1252,27,4.0,17,False,False,False,"[0.42, 0.055, 0.291]",82.886
9658,1252,1,5.0,15,False,False,False,"[0.214, 0.013, 0.35]",82.945
9658,1252,10,6.0,18,False,False,False,"[0.246, 0.101, 0.389]",82.984
9658,1252,63,7.0,19,False,False,False,"[0.376, 0.298, 0.537]",83.132
9658,1252,14,8.0,19,False,False,False,"[0.492, 0.283, 0.601]",83.196
9658,1252,77,9.0,15,False,False,False,"[0.179, 0.356, 0.609]",83.204
9658,1252,11,10.0,18,False,False,False,"[0.257, 0.394, 0.669]",83.264
9658,1252,22,11.0,12,False,False,False,"[0.433, 0.434, None]",83.419
9658,1252,30,12.0,12,False,False,False,"[0.431, 0.487, None]",83.472
9658,1252,18,13.0,14,False,False,False,"[0.427, 0.799, None]",83.729
9658,1252,16,14.0,12,False,False,False,"[0.0, 0.848, None]",83.302
9658,1252,20,15.0,11,False,False,False,"[0.33, 0.892, None]",83.632
9658,1252,23,16.0,6,False,False,False,"[0.519, None, None]",83.821
9658,1252,24,17.0,6,False,False,False,"[0.578, None, None]",83.88
9658,1252,44,18.0,7,False,False,False,"[0.585, None, None]",83.887
9658,1252,43,19.0,6,False,False,False,"[0.61, None, None]",83.912
9658,1252,61,20.0,6,False,False,False,"[0.803, None, None]",84.105
9689,1254,4,1.0,20,False,False,False,"[0.0, 0.0, 0.0]",75.096
9689,1254,81,2.0,18,False,False,False,"[0.15, 0.053, 0.084]",75.18
9689,1254,1,3.0,17,False,False,False,"[0.106, 0.15, 0.385]",75.481
9689,1254,63,4.0,21,False,False,False,"[0.059, 0.383, 0.45]",75.546
9689,1254,22,5.0,18,False,False,False,"[0.313, 0.594, 0.574]",75.67
9689,1254,23,6.0,21,False,False,False,"[0.333, 0.602, 0.641]",75.737
9689,1254,16,7.0,20,False,False,False,"[0.117, 0.412, 0.659]",75.755
9689,1254,44,8.0,23,False,False,False,"[0.301, 0.504, 0.877]",75.919
9689,1254,10,9.0,21,False,False,False,"[0.416, 0.697, 0.884]",75.98
9689,1254,55,10.0,21,False,False,False,"[0.448, 0.516, 0.966]",75.931
9689,1254,6,11.0,12,False,False,False,"[0.442, 0.76, None]",76.175
9689,1254,14,12.0,13,False,False,False,"[0.376, 1.038, None]",76.288
9689,1254,18,13.0,15,False,False,False,"[0.457, 1.068, None]",76.369
9689,1254,7,14.0,15,False,False,False,"[0.403, 1.448, None]",76.315
9689,1254,5,15.0,13,False,False,False,"[0.604, 2.105, None]",76.516
9689,1254,12,16.0,9,False,False,False,"[0.613, None, None]",76.525
9689,1254,27,17.0,9,False,False,False,"[0.667, None, None]",76.579
9689,1254,30,18.0,7,False,False,False,"[1.182, None, None]",77.094
9689,1254,31,19.0,9,False,False,False,"[1.235, None, None]",77.147
9689,1254,87,,1,False,True,False,"[None, None, None]",
9994,1255,81,1.0,20,False,False,False,"[0.608, 0.413, 0.0]",90.641
9994,1255,63,2.0,22,False,False,False,"[0.312, 0.52, 0.082]",90.723
9994,1255,4,3.0,17,False,False,False,"[0.0, 0.0, 0.152]",90.787
9994,1255,1,4.0,15,False,False,False,"[0.441, 0.355, 0.176]",90.817
9994,1255,44,5.0,21,False,False,False,"[0.707, 0.714, 0.286]",90.927
9994,1255,16,6.0,21,False,False,False,"[0.596, 0.663, 0.38]",91.021
9994,1255,6,7.0,20,False,False,False,"[0.179, 0.466, 0.438]",91.079
9994,1255,12,8.0,22,False,False,False,"[0.693, 0.803, 0.462]",91.103
9994,1255,22,9.0,19,False,False,False,"[0.255, 0.473, 0.997]",91.238
9994,1255,23,10.0,20,False,False,False,"[0.52, 0.808, 1.065]",91.503
9994,1255,31,11.0,15,False,False,False,"[0.893, 0.838, None]",91.625
9994,1255,27,12.0,15,False,False,False,"[0.938, 0.845, None]",91.632
9994,1255,14,13.0,15,False,False,False,"[0.736, 0.901, None]",91.688
9994,1255,18,14.0,15,False,False,False,"[0.94, 0.986, None]",91.773
9994,1255,55,15.0,15,False,False,False,"[0.645, 1.053, None]",91.628
9994,1255,10,16.0,9,False,False,False,"[1.009, None, None]",91.992
9994,1255,87,17.0,8,False,False,False,"[1.035, None, None]",92.018
9994,1255,7,18.0,8,False,False,False,"[1.109, None, None]",92.092
9994,1255,5,19.0,9,False,False,False,"[1.158, None, None]",92.141
9994,1255,30,20.0,8,False,False,False,"[1.191, None, None]",92.174
10002,1256,1,1.0,17,False,False,False,"[0.256, 0.356, 0.0]",86.983
10002,1256,4,2.0,15,False,False,False,"[0.158, 0.0, 0.012]",86.995
10002,1256,81,3.0,18,False,False,False,"[0.0, 0.361, 0.044]",87.027
10002,1256,16,4.0,21,False,False,False,"[0.233, 0.409, 0.316]",87.299
10002,1256,63,5.0,17,False,False,False,"[0.156, 0.254, 0.335]",87.318
10002,1256,12,6.0,18,False,False,False,"[0.281, 0.493, 0.572]",87.555
10002,1256,6,7.0,18,False,False,False,"[0.591, 0.629, 0.586]",87.569
10002,1256,44,8.0,23,False,False,False,"[0.255, 0.464, 0.627]",87.61
10002,1256,23,9.0,20,False,False,False,"[0.531, 0.637, 0.632]",87.615
10002,1256,87,10.0,21,False,False,False,"[0.541, 0.565, 0.884]",87.711
10002,1256,10,11.0,12,False,False,False,"[0.499, 0.676, None]",87.822
10002,1256,55,12.0,15,False,False,False,"[0.522, 0.69, None]",87.836
10002,1256,14,13.0,12,False,False,False,"[0.65, 0.751, None]",87.897
10002,1256,30,14.0,12,False,False,False,"[0.867, 0.76, None]",87.906
10002,1256,22,15.0,12,False,False,False,"[0.28, 0.854, None]",87.967
10002,1256,27,16.0,9,False,False,False,"[0.883, None, None]",88.57
10002,1256,5,17.0,9,False,False,False,"[0.935, None, None]",88.622
10002,1256,31,18.0,9,False,False,False,"[1.009, None, None]",88.696
10002,1256,7,19.0,9,False,False,False,"[1.19, None, None]",88.877
10002,1256,18,20.0,5,False,False,False,"[1.584, None, None]",89.271
10010,1257,81,1.0,15,False,False,False,"[0.285, 0.0, 0.0]",89.841
10010,1257,63,2.0,20,False,False,False,"[0.387, 0.21, 0.168]",90.009
10010,1257,16,3.0,16,False,False,False,"[0.347, 0.27, 0.334]",90.175
10010,1257,12,4.0,20,False,False,False,"[0.308, 0.262, 0.372]",90.213
10010,1257,10,5.0,19,False,False,False,"[0.355, 0.189, 0.375]",90.216
10010,1257,4,6.0,18,False,False,False,"[0.0, 0.106, 0.426]",90.267
10010,1257,1,7.0,17,False,False,False,"[0.196, 0.565, 0.582]",90.423
10010,1257,55,8.0,19,False,False,False,"[0.484, 0.39, 0.839]",90.68
10010,1257,44,9.0,18,False,False,False,"[0.112, 0.555, 0.931]",90.772
10010,1257,22,10.0,17,False,False,False,"[0.644, 0.774, 1.462]",91.228
10010,1257,7,11.0,13,False,False,False,"[0.307, 0.791, None]",91.245
10010,1257,6,12.0,12,False,False,False,"[0.484, 0.817, None]",91.271
10010,1257,14,13.0,15,False,False,False,"[0.527, 1.432, None]",91.634
10010,1257,31,14.0,8,True,False,False,"[0.487, None, None]",91.594
10010,1257,23,15.0,6,False,False,False,"[0.933, None, None]",92.04
10010,1257,27,16.0,17,False,False,False,"[0.96, None, None]",92.067
10010,1257,30,17.0,6,False,False,False,"[1.058, None, None]",92.165
10010,1257,5,18.0,6,False,False,False,"[1.079, None, None]",92.186
10010,1257,18,19.0,9,False,False,False,"[1.176, None, None]",92.283
10010,1257,87,20.0,6,False,False,False,"[1.266, None, None]",92.373
10018,1258,1,1.0,19,False,False,False,"[0.0, 0.048, 0.0]",87.294
10018,1258,81,2.0,18,False,False,False,"[0.123, 0.064, 0.01]",87.304
10018,1258,63,3.0,16,False,False,False,"[0.504, 0.118, 0.113]",87.407
10018,1258,16,4.0,19,False,False,False,"[0.774, 0.385, 0.376]",87.67
10018,1258,12,5.0,17,False,False,False,"[0.35, 0.317, 0.572]",87.798
10018,1258,55,6.0,23,False,False,False,"[0.576, 0.543, 0.87]",88.024
10018,1258,44,7.0,20,False,False,False,"[0.594, 0.621, 0.907]",88.102
10018,1258,22,8.0,16,False,False,False,"[0.448, 0.509, 0.91]",87.99
10018,1258,10,9.0,22,False,False,False,"[0.643, 0.544, 1.073]",88.025
10018,1258,4,10.0,11,True,False,False,"[0.027, 0.0, None]",87.481
10018,1258,23,11.0,14,False,False,False,"[0.501, 0.628, None]",88.109
10018,1258,30,12.0,11,False,False,False,"[0.783, 0.71, None]",88.191
10018,1258,14,13.0,14,False,False,False,"[0.77, 0.822, None]",88.303
10018,1258,6,14.0,12,False,False,False,"[0.793, 0.937, None]",88.418
10018,1258,87,15.0,15,False,False,False,"[0.758, 1.167, None]",88.536
10018,1258,18,16.0,9,False,False,False,"[0.867, None, None]",88.645
10018,1258,7,17.0,9,False,False,False,"[0.961, None, None]",88.739
10018,1258,27,18.0,8,False,False,False,"[1.004, None, None]",88.782
10018,1258,31,19.0,9,False,False,False,"[1.314, None, None]",89.092
10018,1258,5,20.0,8,False,False,False,"[1.684, None, None]",89.462
10029,1259,1,1.0,18,False,False,False,"[0.0, 0.374, 0.0]",86.204
10029,1259,4,2.0,21,False,False,False,"[0.085, 0.23, 0.065]",86.269
10029,1259,12,3.0,20,False,False,False,"[0.207, 0.337, 0.067]",86.271
10029,1259,81,4.0,16,False,False,False,"[0.136, 0.0, 0.171]",86.269
10029,1259,63,5.0,20,False,False,False,"[0.144, 0.306, 0.181]",86.385
10029,1259,55,6.0,20,False,False,False,"[0.228, 0.578, 0.365]",86.569
10029,1259,23,7.0,20,False,False,False,"[0.172, 0.586, 0.478]",86.682
10029,1259,16,8.0,20,False,False,False,"[0.547, 0.679, 0.55]",86.754
10029,1259,31,9.0,21,False,False,False,"[0.58, 0.698, 0.62]",86.824
10029,1259,22,10.0,21,False,False,False,"[0.428, 0.69, 0.739]",86.943
10029,1259,6,11.0,13,False,False,False,"[0.431, 0.718, None]",86.987
10029,1259,44,12.0,15,False,False,False,"[0.409, 0.737, None]",87.006
10029,1259,5,13.0,15,False,False,False,"[0.473, 0.882, None]",87.151
10029,1259,7,14.0,15,False,False,False,"[0.552, 0.917, None]",87.186
10029,1259,30,15.0,14,False,False,False,"[0.574, 1.094, None]",87.363
10029,1259,27,16.0,9,False,False,False,"[0.603, None, None]",87.473
10029,1259,14,17.0,9,False,False,False,"[0.734, None, None]",87.604
10029,1259,10,18.0,9,False,False,False,"[0.84, None, None]",87.71
10029,1259,18,19.0,9,False,False,False,"[0.96, None, None]",87.83
10029,1259,87,20.0,9,False,False,False,"[1.129, None, None]",87.999
9983,1260,81,1.0,18,False,False,False,"[0.325, 0.016, 0.0]",74.67
9983,1260,1,2.0,17,False,False,False,"[0.0, 0.196, 0.034]",74.704
9983,1260,63,3.0,17,False,False,False,"[0.677, 0.136, 0.137]",74.807
9983,1260,4,4.0,19,False,False,False,"[0.719, 0.063, 0.292]",74.962
9983,1260,14,5.0,19,False,False,False,"[0.52, 0.244, 0.761]",75.431
9983,1260,55,6.0,21,False,False,False,"[0.812, 0.0, 0.762]",75.198
9983,1260,23,7.0,20,False,False,False,"[0.948, 0.323, 0.803]",75.473
9983,1260,18,8.0,21,False,False,False,"[0.642, 0.299, 0.911]",75.497
9983,1260,6,9.0,17,False,False,False,"[1.078, 0.312, 1.076]",75.51
9983,1260,10,10.0,17,False,False,False,"[0.762, 0.307, 1.117]",75.505
9983,1260,16,11.0,14,False,False,False,"[0.933, 0.406, None]",75.604
9983,1260,44,12.0,14,False,False,False,"[0.988, 0.567, None]",75.765
9983,1260,12,13.0,13,False,False,False,"[0.768, 0.574, None]",75.772
9983,1260,5,14.0,15,False,False,False,"[1.165, 1.062, None]",76.26
9983,1260,43,15.0,5,False,False,False,"[1.081, None, None]",76.256
9983,1260,30,16.0,6,False,False,False,"[1.204, None, None]",76.379
9983,1260,27,17.0,9,False,False,False,"[1.343, None, None]",76.518
9983,1260,31,18.0,9,False,False,False,"[1.438, None, None]",76.613
9983,1260,87,19.0,8,False,False,False,"[1.743, None, None]",76.918
9983,1260,22,,2,True,False,False,"[None, None, None]",
9975,1261,4,1.0,27,False,False,False,"[0.056, 0.0, 0.0]",69.954
9975,1261,16,2.0,27,False,False,False,"[0.0, 0.011, 0.109]",70.063
9975,1261,81,3.0,29,False,False,False,"[0.079, 0.288, 0.175]",70.129
9975,1261,44,4.0,28,False,False,False,"[0.346, 0.313, 0.428]",70.382
9975,1261,1,5.0,21,False,False,False,"[0.202, 0.305, 0.715]",70.669
9975,1261,6,6.0,27,False,False,False,"[0.582, 0.47, 0.969]",70.923
9975,1261,14,7.0,30,False,False,False,"[0.445, 0.612, 0.97]",70.924
9975,1261,31,8.0,32,False,False,False,"[0.61, 0.692, 0.988]",70.942
9975,1261,30,9.0,26,False,False,False,"[0.589, 0.68, 1.175]",71.129
9975,1261,23,10.0,34,False,False,False,"[0.4, 0.162, 1.259]",70.732
9975,1261,55,11.0,25,False,False,False,"[0.478, 0.792, None]",71.362
9975,1261,22,12.0,20,False,False,False,"[0.571, 0.845, None]",71.415
9975,1261,27,13.0,23,False,False,False,"[0.642, 1.026, None]",71.596
9975,1261,63,14.0,13,True,False,False,"[0.278, None, None]",71.507
9975,1261,12,15.0,11,False,False,False,"[0.651, None, None]",71.88
9975,1261,5,16.0,13,False,False,False,"[0.673, None, None]",71.902
9975,1261,87,17.0,13,False,False,False,"[0.75, None, None]",71.979
9975,1261,10,18.0,11,False,False,False,"[0.765, None, None]",71.994
9975,1261,18,19.0,11,False,False,False,"[1.334, None, None]",72.563
9975,1261,43,20.0,12,False,False,False,"[1.368, None, None]",72.597
9967,1262,81,1.0,14,False,False,False,"[0.0, 0.0, 0.0]",71.546
9967,1262,4,2.0,15,False,False,False,"[0.248, 0.058, 0.209]",71.755
9967,1262,1,3.0,12,False,False,False,"[0.247, 0.36, 0.302]",71.848
9967,1262,63,4.0,12,False,False,False,"[0.255, 0.409, 0.302]",71.848
9967,1262,44,5.0,15,False,False,False,"[0.507, 0.449, 0.499]",72.045
9967,1262,12,6.0,18,False,False,False,"[0.264, 0.587, 0.565]",72.111
9967,1262,16,7.0,12,False,False,False,"[0.463, 0.497, 0.585]",72.131
9967,1262,10,8.0,18,False,False,False,"[0.53, 0.613, 0.653]",72.199
9967,1262,6,9.0,15,False,False,False,"[0.588, 0.463, 0.706]",72.252
9967,1262,14,10.0,14,False,False,False,"[0.551, 0.525, 0.738]",72.284
9967,1262,23,11.0,14,False,False,False,"[0.493, 0.643, None]",72.641
9967,1262,5,12.0,12,False,False,False,"[0.494, 0.758, None]",72.756
9967,1262,30,13.0,12,False,False,False,"[0.488, 0.765, None]",72.763
9967,1262,18,14.0,15,False,False,False,"[0.487, 1.06, None]",73.038
9967,1262,87,15.0,15,False,False,False,"[0.523, 1.317, None]",73.074
9967,1262,27,16.0,6,False,False,False,"[0.639, None, None]",73.19
9967,1262,31,17.0,9,False,False,False,"[0.65, None, None]",73.201
9967,1262,55,18.0,6,False,False,False,"[0.652, None, None]",73.203
9967,1262,43,19.0,7,False,False,False,"[0.783, None, None]",73.334
9967,1262,22,20.0,6,False,False,False,"[0.834, None, None]",73.385
9959,1263,63,1.0,21,False,False,False,"[0.249, 0.0, 0.0]",70.899
9959,1263,1,2.0,20,False,False,False,"[0.228, 0.068, 0.16]",71.059
9959,1263,81,3.0,23,False,False,False,"[0.113, 0.145, 0.221]",71.12
9959,1263,12,4.0,21,False,False,False,"[0.453, 0.404, 0.492]",71.391
9959,1263,44,5.0,27,False,False,False,"[0.126, 0.315, 0.627]",71.526
9959,1263,14,6.0,27,False,False,False,"[0.247, 0.235, 0.687]",71.586
9959,1263,4,7.0,22,False,False,False,"[0.0, 0.029, 0.726]",71.599
9959,1263,16,8.0,27,False,False,False,"[0.212, 0.056, 0.783]",71.626
9959,1263,6,9.0,21,False,False,False,"[0.385, 0.433, 0.968]",71.867
9959,1263,23,10.0,30,False,False,False,"[0.264, 0.322, 1.008]",71.892
9959,1263,22,11.0,15,False,False,False,"[0.508, 0.532, None]",72.102
9959,1263,43,12.0,20,False,False,False,"[0.408, 0.572, None]",72.142
9959,1263,27,13.0,18,False,False,False,"[0.497, 0.613, None]",72.183
9959,1263,87,14.0,19,False,False,False,"[0.48, 0.77, None]",72.306
9959,1263,31,15.0,21,False,False,False,"[0.552, 1.064, None]",72.378
9959,1263,5,16.0,11,False,False,False,"[0.559, None, None]",72.385
9959,1263,55,17.0,13,False,False,False,"[0.572, None, None]",72.398
9959,1263,18,18.0,12,False,False,False,"[0.691, None, None]",72.517
9959,1263,30,19.0,10,False,False,False,"[0.699, None, None]",72.525
9959,1263,10,20.0,12,False,False,False,"[0.841, None, None]",72.667
9951,1264,4,1.0,18,False,False,False,"[0.0, 0.0, 0.0]",63.971
9951,1264,16,2.0,21,False,False,False,"[0.525, 0.324, 0.521]",64.492
9951,1264,81,3.0,19,False,False,False,"[0.294, 0.146, 0.583]",64.554
9951,1264,44,4.0,21,False,False,False,"[0.443, 0.486, 0.611]",64.582
9951,1264,63,5.0,18,False,False,False,"[0.517, 0.45, 0.792]",64.763
9951,1264,30,6.0,17,False,False,False,"[0.345, 0.631, 0.955]",64.926
9951,1264,1,7.0,18,False,False,False,"[0.434, 0.426, 0.958]",64.836
9951,1264,5,8.0,21,False,False,False,"[0.451, 0.436, 1.161]",64.846
9951,1264,12,9.0,17,False,False,False,"[0.506, 0.642, 1.305]",65.052
9951,1264,10,10.0,21,False,False,False,"[0.382, 0.436, 1.678]",64.846
9951,1264,14,11.0,14,False,False,False,"[0.525, 0.718, None]",65.128
9951,1264,23,12.0,18,False,False,False,"[0.471, 0.795, None]",65.143
9951,1264,6,13.0,12,False,False,False,"[0.391, 0.816, None]",65.063
9951,1264,43,14.0,15,False,False,False,"[0.606, 0.878, None]",65.278
9951,1264,87,15.0,15,False,False,False,"[0.546, 0.902, None]",65.218
9951,1264,18,16.0,9,False,False,False,"[0.657, None, None]",65.329
9951,1264,31,17.0,9,False,False,False,"[0.692, None, None]",65.364
9951,1264,22,18.0,6,False,False,False,"[0.697, None, None]",65.369
9951,1264,55,19.0,12,False,False,False,"[0.91, None, None]",65.582
9951,1264,27,20.0,9,False,False,False,"[0.934, None, None]",65.606
9943,1277,1,1.0,18,False,False,False,"[0.0, 0.232, 0.0]",84.892
9943,1277,81,2.0,21,False,False,False,"[0.077, 0.232, 0.103]",84.995
9943,1277,4,3.0,20,False,False,False,"[0.237, 0.147, 0.118]",85.01
9943,1277,63,4.0,19,False,False,False,"[0.35, 0.553, 0.137]",85.029
9943,1277,44,5.0,19,False,False,False,"[0.41, 0.0, 0.203]",85.084
9943,1277,16,6.0,21,False,False,False,"[0.3, 0.049, 0.229]",85.121
9943,1277,12,7.0,18,False,False,False,"[0.379, 0.536, 0.482]",85.374
9943,1277,87,8.0,18,False,False,False,"[0.119, 0.45, 0.579]",85.471
9943,1277,14,9.0,15,False,False,False,"[0.222, 0.509, 0.729]",85.593
9943,1277,10,10.0,21,False,False,False,"[0.442, 0.627, 0.893]",85.711
9943,1277,55,11.0,12,False,False,False,"[0.289, 0.662, None]",85.746
9943,1277,22,12.0,13,False,False,False,"[0.389, 0.742, None]",85.826
9943,1277,6,13.0,12,False,False,False,"[0.291, 0.78, None]",85.864
9943,1277,23,14.0,13,False,False,False,"[0.207, 0.805, None]",85.889
9943,1277,31,15.0,12,False,False,False,"[0.25, 0.866, None]",85.95
9943,1277,30,16.0,6,False,False,False,"[0.554, None, None]",86.44
9943,1277,5,17.0,9,False,False,False,"[0.56, None, None]",86.446
9943,1277,18,18.0,9,False,False,False,"[0.618, None, None]",86.504
9943,1277,27,19.0,9,False,False,False,"[0.688, None, None]",86.574
9943,1277,43,20.0,6,False,False,False,"[1.174, None, None]",87.06
9935,1265,4,1.0,20,False,False,False,"[0.0, 0.089, 0.0]",100.562
9935,1265,81,2.0,21,False,False,False,"[0.191, 0.0, 0.085]",100.626
9935,1265,16,3.0,18,False,False,False,"[0.625, 0.458, 0.338]",100.9
9935,1265,1,4.0,15,False,False,False,"[0.324, 0.325, 0.341]",100.903
9935,1265,23,5.0,20,False,False,False,"[0.762, 0.879, 0.639]",101.201
9935,1265,63,6.0,18,False,False,False,"[0.774, 0.628, 0.698]",101.254
9935,1265,22,7.0,17,False,False,False,"[0.83, 0.619, 0.722]",101.245
9935,1265,6,8.0,19,False,False,False,"[0.562, 0.655, 0.748]",101.281
9935,1265,30,9.0,20,False,False,False,"[0.738, 0.671, 0.766]",101.297
9935,1265,5,10.0,18,False,False,False,"[0.898, 0.71, 1.825]",101.336
9935,1265,31,11.0,14,False,False,False,"[0.874, 0.899, None]",101.525
9935,1265,87,12.0,13,False,False,False,"[0.607, 0.991, None]",101.617
9935,1265,10,13.0,14,False,False,False,"[0.79, 1.007, None]",101.633
9935,1265,27,14.0,14,False,False,False,"[0.834, 1.081, None]",101.707
9935,1265,55,15.0,13,False,False,False,"[0.681, 1.132, None]",101.691
9935,1265,44,16.0,8,False,False,False,"[0.929, None, None]",101.939
9935,1265,43,17.0,8,False,False,False,"[1.012, None, None]",102.022
9935,1265,12,18.0,6,False,False,False,"[1.129, None, None]",102.139
9935,1265,14,19.0,8,False,False,False,"[1.375, None, None]",102.385
9935,1265,18,20.0,8,False,False,False,"[1.492, None, None]",102.502
9924,1266,16,1.0,18,False,False,False,"[0.371, 0.565, 0.0]",75.372
9924,1266,81,2.0,18,False,False,False,"[0.0, 0.051, 0.026]",74.941
9924,1266,4,3.0,18,False,False,False,"[0.312, 0.0, 0.041]",74.89
9924,1266,63,4.0,15,False,False,False,"[0.416, 0.311, 0.053]",75.201
9924,1266,14,5.0,15,False,False,False,"[0.07, 0.505, 0.109]",75.281
9924,1266,18,6.0,18,False,False,False,"[0.462, 0.239, 0.126]",75.129
9924,1266,5,7.0,18,False,False,False,"[0.375, 0.797, 0.353]",75.586
9924,1266,1,8.0,18,False,False,False,"[0.525, 0.657, 0.356]",75.547
9924,1266,30,9.0,18,False,False,False,"[0.638, 0.74, 0.449]",75.63
9924,1266,6,10.0,15,False,False,False,"[0.305, 0.579, 0.543]",75.469
9924,1266,87,11.0,12,False,False,False,"[0.539, 0.804, None]",75.694
9924,1266,44,12.0,12,False,False,False,"[0.522, 0.812, None]",75.702
9924,1266,55,13.0,15,False,False,False,"[0.441, 0.891, None]",75.652
9924,1266,43,14.0,12,False,False,False,"[0.664, 1.269, None]",75.875
9924,1266,12,15.0,9,False,False,False,"[0.571, 1.496, None]",75.782
9924,1266,22,16.0,6,False,False,False,"[0.688, None, None]",75.899
9924,1266,10,17.0,6,False,False,False,"[0.755, None, None]",75.966
9924,1266,31,18.0,6,False,False,False,"[0.812, None, None]",76.023
9924,1266,27,19.0,6,False,False,False,"[0.87, None, None]",76.081
9924,1266,23,20.0,9,False,False,False,"[1.012, None, None]",76.223
9916,1267,81,1.0,18,False,False,False,"[0.0, 0.09, 0.0]",68.662
9916,1267,4,2.0,18,False,False,False,"[0.131, 0.0, 0.012]",68.674
9916,1267,1,3.0,18,False,False,False,"[0.358, 0.248, 0.263]",68.925
9916,1267,6,4.0,18,False,False,False,"[0.628, 0.565, 0.546]",69.208
9916,1267,63,5.0,18,False,False,False,"[0.338, 0.439, 0.593]",69.255
9916,1267,16,6.0,22,False,False,False,"[0.568, 0.43, 0.678]",69.304
9916,1267,44,7.0,21,False,False,False,"[0.562, 0.387, 0.728]",69.261
9916,1267,30,8.0,18,False,False,False,"[0.441, 0.509, 0.838]",69.383
9916,1267,55,9.0,18,False,False,False,"[0.642, 0.598, 0.843]",69.472
9916,1267,14,10.0,17,False,False,False,"[0.612, 0.492, 0.968]",69.366
9916,1267,12,11.0,12,False,False,False,"[0.507, 0.619, None]",69.493
9916,1267,22,12.0,15,False,False,False,"[0.616, 0.748, None]",69.622
9916,1267,5,13.0,12,False,False,False,"[0.699, 0.748, None]",69.622
9916,1267,10,14.0,15,False,False,False,"[0.556, 0.763, None]",69.637
9916,1267,23,15.0,12,False,False,False,"[0.454, 0.778, None]",69.652
9916,1267,43,16.0,9,False,False,False,"[0.766, None, None]",70.104
9916,1267,27,17.0,9,False,False,False,"[0.857, None, None]",70.195
9916,1267,31,18.0,9,False,False,False,"[0.859, None, None]",70.197
9916,1267,87,19.0,9,False,False,False,"[0.924, None, None]",70.262
9916,1267,18,,2,True,False,False,"[None, None, None]",
9908,1268,1,1.0,18,False,False,False,"[0.041, 0.0, 0.0]",78.792
9908,1268,4,2.0,21,False,False,False,"[0.103, 0.153, 0.077]",78.869
9908,1268,81,3.0,19,False,False,False,"[0.297, 0.146, 0.19]",78.982
9908,1268,16,4.0,20,False,False,False,"[0.275, 0.17, 0.215]",79.007
9908,1268,44,5.0,20,False,False,False,"[0.351, 0.231, 0.332]",79.124
9908,1268,63,6.0,18,False,False,False,"[0.0, 0.147, 0.365]",79.157
9908,1268,12,7.0,22,False,False,False,"[0.333, 0.105, 0.408]",79.2
9908,1268,5,8.0,21,False,False,False,"[0.274, 0.183, 0.598]",79.323
9908,1268,14,9.0,20,False,False,False,"[0.244, 0.222, 0.632]",79.362
9908,1268,22,10.0,18,False,False,False,"[0.205, 0.293, 0.727]",79.433
9908,1268,87,11.0,15,False,False,False,"[0.274, 0.306, None]",79.446
9908,1268,27,12.0,15,False,False,False,"[0.363, 0.358, None]",79.498
9908,1268,55,13.0,19,False,False,False,"[0.23, 0.388, None]",79.528
9908,1268,23,14.0,16,False,False,False,"[0.423, 0.443, None]",79.583
9908,1268,31,15.0,15,False,False,False,"[0.402, 0.567, None]",79.707
9908,1268,6,16.0,6,False,False,False,"[0.503, None, None]",79.917
9908,1268,18,17.0,9,False,False,False,"[0.534, None, None]",79.948
9908,1268,43,18.0,9,False,False,False,"[0.578, None, None]",79.992
9908,1268,10,19.0,9,False,False,False,"[0.689, None, None]",80.103
9908,1268,30,20.0,5,False,False,False,"[0.865, None, None]",80.279
9900,1269,1,1.0,23,False,False,False,"[0.009, 0.0, 0.0]",101.117
9900,1269,55,2.0,23,False,False,False,"[1.313, 0.42, 0.478]",101.595
9900,1269,30,3.0,26,False,False,False,"[0.935, 0.282, 0.59]",101.537
9900,1269,12,4.0,21,False,False,False,"[0.925, 0.209, 0.6]",101.464
9900,1269,63,5.0,22,False,False,False,"[0.324, 0.2, 0.953]",101.455
9900,1269,22,6.0,23,False,False,False,"[1.025, 0.533, 1.026]",101.788
9900,1269,4,7.0,21,False,False,False,"[0.0, 0.141, 1.122]",101.322
9900,1269,6,8.0,25,False,False,False,"[0.334, 0.392, 1.255]",101.647
9900,1269,81,9.0,18,True,False,False,"[0.517, 0.159, None]",101.414
