,doctor_link,price,experience,rating,review_count,clinics_count,dist_center,spec,is_kids,is_adults,doctor_source,district,price_log
15971,https://prodoctorov.ru/moskva/vrach/458938-agisheva/,900.0,,3.5833333333333335,3.0,3.0,22.637857308155578,акушер,False,True,ProDoctorov,,6.803505257608338
15972,https://prodoctorov.ru/moskva/vrach/362990-menshikova/,2750.0,,3.0833333333333335,7.0,2.0,11.87604032797007,терапевт,False,True,ProDoctorov,Бабушкинский район,7.919719760924575
15977,https://docdoc.ru/doctor/Knyazeva_Ekaterina,4540.0,13.0,3.520931695020755,20.0,5.0,4.333486033493287,акушер,False,True,Обе платформы,Таганский район,8.420902531097951
15979,https://docdoc.ru/doctor/Knyazeva_Irina_3,3848.0,15.0,1.9308402886525915,3.0,1.0,,невролог,False,True,Обе платформы,,8.255568653283746
15986,https://docdoc.ru/doctor/Knyazeva_Svetlana_6,1911.5,26.0,4.116516657063636,45.0,8.0,12.42461514919974,детский гинеколог,True,True,Обе платформы,Головинский район,7.556166565700691
15996,https://docdoc.ru/doctor/Koba_Svetlana,5000.0,37.0,4.5406249999999995,1.0,2.0,7.341259412823211,терапевт,False,True,Обе платформы,Нагорный район,8.517393171418904
16006,https://docdoc.ru/doctor/Kobets_Tatyana,3800.0,46.0,3.0705160912438156,7.0,2.0,2.938622402498578,акушер,False,True,Обе платформы,район Якиманка,8.24301946898925
16007,https://docdoc.ru/doctor/Kobeshavidze_Nadezhda,2680.0,26.0,2.8168445895569776,5.0,1.0,1.3866805193714673,терапевт,False,True,Обе платформы,,7.893945138235959
16016,https://prodoctorov.ru/moskva/vrach/1126955-kobryanov/,7600.0,,,0.0,1.0,10.535355187653902,терапевт,False,True,ProDoctorov,район Раменки,8.936035096566041
16024,https://prodoctorov.ru/moskva/vrach/690396-kovalev/,6000.0,,2.4166666666666665,1.0,8.0,12.39116323959362,психиатр,False,True,ProDoctorov,,8.699681400989514
16030,https://docdoc.ru/doctor/Kovaleva_Aleksandra_6,3200.0,18.0,2.4926063912088425,1.0,3.0,14.012985015164604,терапевт,False,True,Обе платформы,район Тропарёво-Никулино,8.071218539969863
16031,https://docdoc.ru/doctor/Kovaleva_Alina_3,2400.0,7.0,3.6000000000000005,0.0,2.0,19.734060332159537,терапевт,False,True,Обе платформы,район Митино,7.783640596221253
16053,https://docdoc.ru/doctor/Shapkina_Natalya,5000.0,15.0,4.840927000326952,50.0,6.0,11.055827581125905,диетолог,False,True,Обе платформы,Обручевский район,8.517393171418904
16066,https://docdoc.ru/doctor/Kovaleva_Yuliya_24,3100.0,4.0,4.530402765004036,8.0,2.0,11.273084934609287,акушер,False,True,Обе платформы,район Раменки,8.03947991910045
16075,https://prodoctorov.ru/moskva/vrach/222703-kovalenko/,3500.0,,4.9074707757581475,30.0,2.0,11.571787179208581,гинеколог,False,True,ProDoctorov,,8.160803920954665
16077,https://docdoc.ru/doctor/Kovalenko_Valeriya_4,3650.0,7.0,3.6000000000000005,0.0,2.0,4.286328794637338,гинеколог,False,True,Обе платформы,Пресненский район,8.202756381655638
16081,https://prodoctorov.ru/moskva/vrach/559365-kovalenko/,2900.0,,3.564378880611424,6.0,1.0,13.340277953382529,терапевт,False,True,ProDoctorov,,7.972810784121404
16087,https://docdoc.ru/doctor/Kovalenko_Elena_30,2870.0,13.0,4.801637102264063,49.0,4.0,14.049582690870523,детский гинеколог,True,True,Обе платформы,Лосиноостровский район,7.962415680121064
16088,https://docdoc.ru/doctor/Kovalenko_Zhanna,2500.0,31.0,3.9209900353585057,305.0,5.0,13.614476457054007,гинеколог,False,True,Обе платформы,район Марьино,7.824445930877619
16089,https://docdoc.ru/doctor/Kovalenko_Zahar,3500.0,15.0,4.952157890540437,90.0,3.0,12.084885595331063,хирург,False,True,Обе платформы,район Покровское-Стрешнево,8.160803920954665
16090,https://docdoc.ru/doctor/Kovalenko_Irina_4,2900.0,25.0,2.702358651976221,45.0,2.0,8.235701853983809,акушер,False,True,Обе платформы,район Печатники,7.972810784121404
16091,https://docdoc.ru/doctor/Kovalenko_Irina_6,3090.0,37.0,4.8031250000000005,3.0,2.0,4.888837069423568,онколог,False,True,Обе платформы,район Хамовники,8.036249942132116
16095,https://prodoctorov.ru/moskva/vrach/1289404-kovalenko/,4600.0,,5.0,86.0,5.0,19.093106914878387,гинеколог,False,True,ProDoctorov,,8.434028950155469
16096,https://docdoc.ru/doctor/Kovalenko_Marina,5000.0,39.0,2.182969918900574,8.0,1.0,13.398006577631183,акушер,False,True,Обе платформы,,8.517393171418904
16097,https://docdoc.ru/doctor/Kovalenko_Mariya_2,4855.0,29.0,3.427959010209543,34.0,4.0,3.8600316855699353,акушер,False,True,Обе платформы,Мещанский район,8.487970332739334
16101,https://prodoctorov.ru/moskva/vrach/545782-kovalenko/,3200.0,,5.0,62.0,3.0,4.43051123469647,детский невролог,True,True,ProDoctorov,,8.071218539969863
16102,https://docdoc.ru/doctor/Kovalenko_Olga_26,3200.0,41.0,3.774999999999999,0.0,2.0,21.881187549771013,терапевт,False,True,Обе платформы,,8.071218539969863
16117,https://docdoc.ru/doctor/Kovalskaya_Ekaterina,2000.0,30.0,4.076574971245214,61.0,7.0,14.48576163508621,другое,False,True,Обе платформы,район Северное Медведково,7.601402334583733
16132,https://docdoc.ru/doctor/Kovalyova_Inna_3,3400.0,9.0,3.4175179711822508,2.0,2.0,2.6493950686014442,невролог,False,True,Обе платформы,Таганский район,8.131824785007195
16142,https://docdoc.ru/doctor/Koveshnikova_Olga_3,6200.0,19.0,4.7375,1.0,4.0,11.37691999268414,другое,True,True,Обе платформы,район Проспект Вернадского,8.732465848349879
16144,https://docdoc.ru/doctor/Koveshnikova_Tatyana,3000.0,34.0,2.8799766747598317,41.0,5.0,9.327316509712498,акушер,False,True,Обе платформы,район Перово,8.006700845440367
16151,https://docdoc.ru/doctor/Kovrizhina_Liliya,4000.0,48.0,3.721249999999999,10.0,1.0,6.491238634790069,акушер,False,True,Обе платформы,,8.294299608857235
16160,https://docdoc.ru/doctor/Kovshutina_Liubov,3000.0,38.0,3.5400137832440652,58.0,3.0,2.4811998761483656,диетолог,False,True,Обе платформы,Басманный район,8.006700845440367
16162,https://docdoc.ru/doctor/Kogay_Afrodita,3500.0,30.0,3.284889150126641,3.0,3.0,20.847941946318947,невролог,False,True,Обе платформы,,8.160803920954665
16164,https://docdoc.ru/doctor/Kogay_Sergey_2,2750.0,31.0,3.799902149422866,21.0,5.0,20.641574722560684,мануальный терапевт,False,True,Обе платформы,район Северное Бутово,7.919719760924575
16167,https://docdoc.ru/doctor/Kogoniya_Lali,11212.5,51.0,4.4975000000000005,2.0,3.0,11.934891208189807,онколог,False,True,Обе платформы,район Проспект Вернадского,9.324873688566344
16173,https://docdoc.ru/doctor/Kodzhaev_Emin,2800.0,14.0,3.5209694129852225,26.0,3.0,7.758878164221665,хирург,False,True,Обе платформы,,7.937731775260109
16174,https://docdoc.ru/doctor/Kodzhaeva_Margarita,5500.0,34.0,4.981849493408659,24.0,1.0,11.658185496970317,гинеколог,False,True,Обе платформы,,8.612685172875459
16180,https://prodoctorov.ru/moskva/vrach/1058733-kodzoeva/,2450.0,,2.5,1.0,1.0,15.138158645927426,терапевт,False,True,ProDoctorov,,7.804251383528112
16206,https://docdoc.ru/doctor/Kozhedub_Oleg,6000.0,38.0,1.8394883129860016,10.0,2.0,5.1354923930954675,терапевт,False,True,Обе платформы,район Дорогомилово,8.699681400989514
16207,https://prodoctorov.ru/moskva/vrach/289324-kozhelupenko/,2100.0,,4.725040077568655,20.0,2.0,12.262492801784731,другое,True,True,ProDoctorov,,7.650168700845001
16209,https://docdoc.ru/doctor/Kozhemyakina_Varvara,2700.0,10.0,4.789529450885523,42.0,2.0,,хирург,False,True,Обе платформы,,7.901377353792616
16212,https://prodoctorov.ru/moskva/vrach/251656-kozhieva/,3800.0,,2.4999999999999996,4.0,2.0,12.638195063722995,невролог,False,True,ProDoctorov,район Чертаново Северное,8.24301946898925
16215,https://prodoctorov.ru/moskva/vrach/642749-kozhina/,8000.0,,4.25,6.0,3.0,12.029177738327851,детский невролог,True,True,ProDoctorov,,8.987321812850125
16235,https://docdoc.ru/doctor/Kozachuk_Yuriy,2940.0,34.0,3.048558753728271,92.0,5.0,0.290742422032002,невролог,False,True,Обе платформы,Тверской район,7.9865049385539955
16237,https://docdoc.ru/doctor/Kozeeva_Ekaterina,3300.0,20.0,3.171248652074578,9.0,4.0,7.584660420447873,терапевт,False,True,Обе платформы,Гагаринский район,8.101980731853192
16251,https://docdoc.ru/doctor/Kozlov_Vadim,4000.0,22.0,4.4657964793284535,70.0,2.0,20.847941946318947,эндокринолог,True,True,Обе платформы,,8.294299608857235
16257,https://docdoc.ru/doctor/Kozlov_Ivan_3,3900.0,28.0,4.125,0.0,1.0,18.122147259414184,эндокринолог,False,True,Обе платформы,,8.268988209506656
16273,https://docdoc.ru/doctor/Kozlova_Ekaterina_2,6675.0,17.0,2.2921395443781383,5.0,2.0,3.8972806437509564,функциональный диагност,False,True,Обе платформы,район Беговой,8.806274284781725
16289,https://prodoctorov.ru/moskva/vrach/1121284-kozlova/,2750.0,,,0.0,4.0,4.2703514698675145,детский невролог,True,True,ProDoctorov,,7.919719760924575
16299,https://docdoc.ru/doctor/Kozlova_Olga_3,3500.0,35.0,4.089388013980017,49.0,3.0,8.333694652751504,гинеколог,False,True,Обе платформы,Гагаринский район,8.160803920954665
16301,https://docdoc.ru/doctor/Kozlova_Olga_31,6900.0,17.0,4.712697035569908,17.0,2.0,5.289719149654753,терапевт,False,True,Обе платформы,Даниловский район,8.839421607620602
16303,https://docdoc.ru/doctor/Kozlova_Tamara_4,4500.0,9.0,0.3784810385915533,3.0,1.0,1.1138875844233127,эндокринолог,False,True,Обе платформы,Таганский район,8.412054873292933
16305,https://docdoc.ru/doctor/Kozlova_Tatyana_6,3500.0,32.0,4.733913881436487,154.0,2.0,13.819435982802737,невролог,False,True,Обе платформы,район Коньково,8.160803920954665
16314,https://docdoc.ru/doctor/Kozljaeva_Irina,2040.0,22.0,4.915870365145015,465.0,2.0,10.866603888834366,гинеколог,False,True,Обе платформы,район Проспект Вернадского,7.621195162809845
16317,https://docdoc.ru/doctor/Kozodoeva_Mariya,2805.0,3.0,2.8798666089972733,1.0,2.0,2.6358840770203082,эндокринолог,False,True,Обе платформы,Мещанский район,7.939515260662406
16320,https://prodoctorov.ru/moskva/vrach/800121-kozub/,5200.0,,4.166666666666667,9.0,1.0,2.1346572938473005,онколог,False,True,ProDoctorov,,8.556606193773073
16339,https://docdoc.ru/doctor/Kokaeva_Izolda,8190.0,5.0,3.25,0.0,2.0,11.934891208189807,кардиолог,False,True,Обе платформы,район Проспект Вернадского,9.010791269515602
16355,https://docdoc.ru/doctor/Kokorin_Ilya,3700.0,21.0,4.6499999999999995,0.0,3.0,11.071424265784268,кардиолог,False,True,Обе платформы,Войковский район,8.216358332386156
16358,https://docdoc.ru/doctor/Kokorina_Nina_4,2720.0,13.0,3.73639858773347,13.0,1.0,13.343631799425,терапевт,False,True,Обе платформы,,7.908754738783246
16359,https://docdoc.ru/doctor/Kokorina_Tatyana_4,3190.0,3.0,4.185341512907532,5.0,3.0,5.658192598861639,эндокринолог,False,True,Обе платформы,район Лефортово,8.068089626278244
16361,https://prodoctorov.ru/moskva/vrach/217259-kokotkina/,5600.0,,4.416666666666666,6.0,2.0,6.200563010080213,другое,False,True,ProDoctorov,,8.630700432209832
16374,https://prodoctorov.ru/moskva/vrach/703214-kolbuncov/,3800.0,,5.0,31.0,2.0,12.638195063722995,терапевт,False,True,ProDoctorov,район Чертаново Северное,8.24301946898925
16379,https://docdoc.ru/doctor/Kolganova_Ekaterina,12000.0,21.0,4.3670707555875135,16.0,2.0,9.397862240918464,акушер,False,True,Обе платформы,район Раменки,9.392745258631441
16385,https://docdoc.ru/doctor/Koldyishev_Dmitriy,2990.0,17.0,4.06562718418966,27.0,2.0,16.770567267627555,мануальный терапевт,False,True,Обе платформы,,8.003363058629947
16387,https://prodoctorov.ru/moskva/vrach/473978-kolebaev/,3500.0,,4.583333333333333,10.0,3.0,22.24844670525406,функциональный диагност,False,True,ProDoctorov,,8.160803920954665
16402,https://docdoc.ru/doctor/Kolenkina_Irina,3500.0,20.0,4.39274251124889,19.0,2.0,9.417189442938554,акушер,False,True,Обе платформы,Рязанский район,8.160803920954665
16403,https://docdoc.ru/doctor/Kolenko_Larisa,2800.0,42.0,0.6041921495647188,3.0,2.0,4.389628851433832,диабетолог,True,True,Обе платформы,,7.937731775260109
16405,https://docdoc.ru/doctor/Kolesnik_Andrey,6500.0,22.0,4.473612713015146,17.0,2.0,4.058050603869096,невролог,False,True,Обе платформы,район Беговой,8.77971129020447
16406,https://docdoc.ru/doctor/Kolesnik_Galina,10000.0,42.0,4.737499999999999,4.0,2.0,1.3645793436107125,терапевт,False,True,Обе платформы,Пресненский район,9.210440366976517
16411,https://docdoc.ru/doctor/Kolesnik_Eteri,12000.0,15.0,4.716676232999115,37.0,4.0,9.397862240918464,функциональный диагност,False,True,Обе платформы,район Раменки,9.392745258631441
16422,https://docdoc.ru/doctor/Kolesnikov_Oleg_2,3150.0,21.0,4.896556491530305,105.0,2.0,3.6371848053472813,остеопат,False,True,Обе платформы,Мещанский район,8.055475141757274
16425,https://docdoc.ru/doctor/Kolesnikova_Galina_2,3000.0,45.0,3.22125,4.0,5.0,14.341384323793903,кардиолог,False,True,Обе платформы,район Новокосино,8.006700845440367
16431,https://docdoc.ru/doctor/Kolesnikova_Zinaida,4600.0,39.0,3.776049470009448,5.0,2.0,4.333486033493287,невролог,False,True,Обе платформы,Таганский район,8.434028950155469
16433,https://prodoctorov.ru/moskva/vrach/1139405-kolesnikova/,4000.0,,3.25,2.0,1.0,2.5365424681339364,вертебролог,False,True,ProDoctorov,,8.294299608857235
16435,https://docdoc.ru/doctor/Kolesnikova_Natalya_5,3500.0,26.0,0.5429687500000001,4.0,2.0,7.5055028420542245,эндокринолог,False,True,Обе платформы,район Аэропорт,8.160803920954665
16437,https://docdoc.ru/doctor/Kolesnikova_Olga_5,3625.0,28.0,3.058393424855125,19.0,4.0,3.6212511665574794,диетолог,False,True,Обе платформы,район Замоскворечье,8.195885391314796
16447,https://docdoc.ru/doctor/Kolesov_Vladimir_3,2750.0,,2.78125,2.0,3.0,4.2703514698675145,детский невролог,True,True,Обе платформы,,7.919719760924575
16457,https://prodoctorov.ru/moskva/vrach/207610-gaponova/,2240.0,,5.0,41.0,2.0,8.457268024675187,гинеколог,False,True,ProDoctorov,,7.714677473800927
